Date,Actual_Return,Pred_Mean,Pred_Vol,Prob_Up,Signal_Base,Signal_Dynamic,Signal_Strong,Signal_Combo,Prob_Gradient,Signal_Momentum,Position_Size_Kelly,Position_Size_Conf,Actual_Dir,Strategy_Return_Base,Cum_Strategy_Base,Strategy_Return_Dynamic,Cum_Strategy_Dynamic,Strategy_Return_Strong,Cum_Strategy_Strong,Strategy_Return_Combo,Cum_Strategy_Combo,Strategy_Return_Momentum,Cum_Strategy_Momentum,Strategy_Return_Kelly,Cum_Strategy_Kelly,Strategy_Return_Confidence,Cum_Strategy_Confidence,Cum_Market,Prob_Centered,Signal_Final,Strategy_Return,Cum_Strategy
2024-09-04,0.009367548966836616,-0.0036275994089783057,0.03819417731128452,0.4621662251731694,0,0,0,1,0.03930483009493213,0,0.0,0.0,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.009367548966836616,1.836995557887977,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.975902263681506,0.4558104152210326,1,0.009367548966836616,1.648990253944694
2024-09-05,-0.031738730145491646,-0.008477228785615727,0.038194177334059734,0.4121760861500938,0,0,0,1,-0.049990139023075586,0,0.0,0.0,0,-0.0,1.137317284731555,-0.0,1.2008230037485945,-0.0,1.3589727091243626,-0.031738730145491646,1.7786916515977036,-0.0,1.2354219882219992,0.0,1.0381894565910266,0.0,1.0762174668700077,1.9131896349406525,0.405820276197957,1,-0.031738730145491646,1.5966533972621975
2024-09-06,-0.04017885990554018,-0.007548470725674401,0.0381941773557939,0.4216656882173947,0,0,0,1,0.009489602067300873,0,0.0,0.0,0,-0.0,1.137317284731555,-0.0,1.2008230037485945,-0.0,1.3589727091243626,-0.04017885990554018,1.7072258489130057,-0.0,1.2354219882219992,0.0,1.0381894565910266,0.0,1.0762174668700077,1.8363198566256405,0.4153098782652579,1,-0.04017885990554018,1.532501684095895
2024-09-07,0.003532917856170691,-0.006589913557958386,0.038194177376534605,0.43150763870222997,0,0,0,1,0.009841950484835271,0,0.0,0.0,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.003532917856170691,1.7132573375991467,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.842807423836754,0.42515182875009316,1,0.003532917856170691,1.537915886660249
2024-09-08,0.012880905395702242,-0.0044517643488039185,0.03819417739632725,0.45360591394012717,0,0,0,1,0.022098275237897202,0,0.0,0.0,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.012880905395702242,1.7353256432832538,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.8665444519256928,0.44725010398799037,1,0.012880905395702242,1.557725635702867
2024-09-09,0.03894551366544674,-0.0010576706049628911,0.03819417741521519,0.4889539288544046,0,0,0,1,0.035348014914277415,0,0.0,0.0,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.03894551366544674,1.8029087918377418,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.9392379843853285,0.4825981189022678,1,0.03894551366544674,1.6183920607351496
2024-09-10,0.010973955159393974,-0.0023783360185304593,0.038194177433239766,0.47517406996501943,0,0,0,1,-0.013779858889385155,0,0.0,0.0,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.010973955159393974,1.8226938320758461,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.9605190950693665,0.4688182600128826,1,0.010973955159393974,1.6361522226399763
2024-09-11,-0.005314110423381013,-0.0031290336628254484,0.038194177450440445,0.46735343029086196,0,0,0,1,-0.00782063967415747,0,0.0,0.0,0,-0.0,1.137317284731555,-0.0,1.2008230037485945,-0.0,1.3589727091243626,-0.005314110423381013,1.8130078357841795,-0.0,1.2354219882219992,0.0,1.0381894565910266,0.0,1.0762174668700077,1.9501006801110208,0.46099762033872516,1,-0.005314110423381013,1.627457529059407
2024-09-12,0.013576697629400721,2.883668657502358e-05,0.038194177466854884,0.5003012022557232,1,1,0,1,0.032947771964861206,0,0.0003012022557231653,0.0006024045114463306,1,0.0,1.137317284731555,0.0,1.2008230037485945,0.0,1.3589727091243626,0.013576697629400721,1.8376224949703555,0.0,1.2354219882219992,-0.0,1.0381894565910266,-0.0,1.0762174668700077,1.9765766073917768,0.49394539230358636,1,0.013576697629400721,1.6495530278361383
2024-09-13,0.0411907229072504,0.0059871181658836484,0.03819417748251902,0.5622809259798249,1,1,1,1,0.061979723724101765,1,0.06228092597982493,0.12456185195964986,1,0.0411907229072504,1.1841642058645587,0.0411907229072504,1.2502857713566549,0.0,1.3589727091243626,0.0411907229072504,1.9133154939688095,0.0,1.2354219882219992,1.2406738654531677e-05,1.0382023371362883,2.4813477309063355e-05,1.0762441715677016,2.057993226731804,0.5559251160276881,1,0.0411907229072504,1.7174993095265525
